DateTime,smell_description,zipcode,smell_1,smell_2,smell_3
2018-08-09 12:00:00+00:00,"Industrial; smells of some form of solvent, spray coat application, definitely some form of aerosol",15206,industrial,,
2018-08-09 12:00:00+00:00,Heavy diesel smell,15219,diesel,,
2018-08-09 14:00:00+00:00,Rotten ,15215,,,
2018-08-09 15:00:00+00:00,Sickenly sweet odor on Ohio River Blvd droning south on #65,15212,,,
2018-08-09 17:00:00+00:00,Duquesne Light diesel truck idling for more than hour in residential neighborhood,15212,diesel,,
2018-08-09 18:00:00+00:00,Industrial/chemical-unknown type & origin. Noted from brief moments on my side porch,15212,industrial,chemical,
2018-08-10 00:00:00+00:00,Thick sulfur dust,15102,sulfur,,
2018-08-10 02:00:00+00:00,Petroleum odor or similar solvent,15201,,,
2018-08-10 10:00:00+00:00,Mild sulphurous,15206,,,
2018-08-10 12:00:00+00:00,Woodsmoke smell,15217,woodsmoke,,
2018-08-10 12:00:00+00:00,acrid coal.,15218,acrid,coal,
2018-08-10 12:00:00+00:00,"Thick dirty air, minor vehicle emissions odor, wet dank sand & rotting wood odor, industrial smell-unknown type",15212,industrial,,
2018-08-10 13:00:00+00:00,Sulphur smell of car exhaust ,15216,sulfur,,
2018-08-10 15:00:00+00:00,Acrid coal/sulfur pooling around house.,15218,sulfur,acrid,coal
2018-08-10 18:00:00+00:00,Car/truck exhaust,15222,,,
2018-08-10 18:00:00+00:00,Diesel. Duquesne Light Co truck idles for hours in residential area ,15212,diesel,,
2018-08-10 20:00:00+00:00,Sulphur smell ,15216,sulfur,,
2018-08-10 20:00:00+00:00,Same as earlier. Couple hour reprieve,15212,,,
2018-08-10 21:00:00+00:00,Its pretty bad,15221,,,
2018-08-10 21:00:00+00:00,Sulpher,15213,,,
2018-08-10 21:00:00+00:00,Sulfur/gas,15215,sulfur,gas,
2018-08-10 21:00:00+00:00,Industrial sulfur ,15210,sulfur,industrial,
2018-08-10 22:00:00+00:00,Rotten egg and smoke,15218,egg,smoke,
2018-08-10 22:00:00+00:00,SULFUR. EGGY FARTS,15221,sulfur,,
2018-08-10 23:00:00+00:00,Sulfer rotten eggs,15221,egg,,
2018-08-10 23:00:00+00:00,Rotten eggs ,15139,egg,,
2018-08-10 23:00:00+00:00,Industrial metallic,15025,industrial,,
2018-08-11 02:00:00+00:00,"Wood burning - not pleasant, almost stale smelling",15229,,,
2018-08-11 04:00:00+00:00,Car exhaust fumes,15216,,,
2018-08-11 14:00:00+00:00,Pollution from trains and trucks,15139,,,
2018-08-11 15:00:00+00:00,Very strong exhaust fumes,15216,,,
2018-08-11 17:00:00+00:00,"burnt rubber, electrical fire, burning vehicle brakes",15201,,,
2018-08-11 22:00:00+00:00,"McConway & Torley, foundry",15201,,,
2018-08-11 23:00:00+00:00,Sharp chemical,15228,chemical,,
2018-08-12 14:00:00+00:00,"Sulfur, industrial, rancid eggs",15217,industrial,egg,sulfur
2018-08-12 23:00:00+00:00,Sulfur smoke from fireworks,15206,smoke,sulfur,
2018-08-13 02:00:00+00:00,Fireworks smoke,15206,smoke,,
2018-08-13 09:00:00+00:00,Skunk - like this thru out the night,15218,,,
2018-08-13 11:00:00+00:00,Horrible toxic stench different than usual odors. Strong Sulfur and vomit smell!,15102,sulfur,,
2018-08-13 12:00:00+00:00,Burning plastic?,15226,,,
2018-08-13 12:00:00+00:00,Woodsmoke,15226,woodsmoke,,
2018-08-13 15:00:00+00:00,"Toxic smell-sickening sweet, some vehicle emissions ",15212,,,
2018-08-13 17:00:00+00:00,Chemical,15202,chemical,,
2018-08-13 22:00:00+00:00,Deisel and car exhaust,15216,,,
2018-08-13 23:00:00+00:00,Sulfur in Rankin,15104,sulfur,,
2018-08-13 23:00:00+00:00,Sulfur like,15025,sulfur,,
2018-08-14 00:00:00+00:00,"Sulfur, eggy farts",15221,sulfur,,
2018-08-14 02:00:00+00:00,"Industrial, chemical",15221,industrial,chemical,
2018-08-14 11:00:00+00:00,Like diesel or kerosene fumes,15233,diesel,,
2018-08-14 13:00:00+00:00,Fumes of something unhealthy while walking Riverview Park plus diesel fumes from the park equipment,15212,diesel,,
2018-08-14 22:00:00+00:00,p**p,15222,,,
2018-08-15 00:00:00+00:00,Strong gas smell,15201,gas,,
2018-08-15 02:00:00+00:00,Sulfer ,15221,,,
2018-08-15 02:00:00+00:00,Sulphur,15208,sulfur,,
2018-08-15 12:00:00+00:00,exhaust,15218,,,
2018-08-15 12:00:00+00:00,Acrid Industrial.,15218,acrid,industrial,
2018-08-15 14:00:00+00:00,Chemical burning type smell,15084,chemical,,
2018-08-15 14:00:00+00:00,Sulfur. Burning ,15221,sulfur,,
2018-08-15 17:00:00+00:00,"Chemical-sickening sweet odor, some distinct vehicle emissions ",15212,chemical,,
2018-08-15 18:00:00+00:00,Sulfur dioxide,15120,sulfur,,
2018-08-15 22:00:00+00:00,Industrial sulfur,15221,sulfur,industrial,
2018-08-15 23:00:00+00:00,Household Garbage cardboard boxes ,15044,,,
2018-08-16 04:00:00+00:00,Industrial sulfur. ,15221,sulfur,industrial,
2018-08-16 08:00:00+00:00,Pot,15218,,,
2018-08-16 09:00:00+00:00,Industrial Sulfur ,15221,sulfur,industrial,
2018-08-16 10:00:00+00:00,Seriously sulphurous,15206,,,
2018-08-16 11:00:00+00:00,"thick, sulfuric",15221,,,
2018-08-16 11:00:00+00:00,Burning plastic ,15104,,,
2018-08-16 12:00:00+00:00,Smokey dusty,15218,,,
2018-08-16 13:00:00+00:00,Acrid coal & sulfur.,15218,sulfur,acrid,coal
2018-08-16 13:00:00+00:00,Vehicle emissions predominate yet a chemical odor resembling tar & something else noted while in Riverview Park @ 7 am. Smell more profound at my home upon return.,15212,tar,chemical,
2018-08-16 13:00:00+00:00,"h2s again, blowing from the south... again",15221,,,
2018-08-16 13:00:00+00:00,Industrial sulfur stench ,15221,sulfur,industrial,
2018-08-16 13:00:00+00:00,The ushe: sulphur smoke ,15218,smoke,sulfur,
2018-08-16 19:00:00+00:00,Again smells like a coke plant from my experience ...,15139,coke,,
2018-08-16 19:00:00+00:00,Smells like vomit ,15215,,,
2018-08-16 22:00:00+00:00,"Eggy farts, sulfur",15221,sulfur,,
2018-08-16 23:00:00+00:00,Sulfur ,15227,sulfur,,
2018-08-16 23:00:00+00:00,"Sulfur, industrial",15218,industrial,sulfur,
2018-08-17 00:00:00+00:00,Helicopter Jetfuel & Exhaust!,15212,,,
2018-08-17 00:00:00+00:00,Sulfur coke works ,15237,coke,sulfur,
2018-08-17 02:00:00+00:00,"Sulfur, industrial. Same smell everyday!!",15218,industrial,sulfur,
2018-08-17 02:00:00+00:00,Sulphur what the h*ll,15217,sulfur,,
2018-08-17 02:00:00+00:00,Sulfur smell from USS Edgar Thomson,15217,sulfur,,
2018-08-17 02:00:00+00:00,Foul industrial exhaust air,15232,industrial,,
2018-08-17 02:00:00+00:00,Sulphurous ,15206,,,
2018-08-17 03:00:00+00:00,Industrial electrical,15201,industrial,,
2018-08-17 03:00:00+00:00,Sulfur smell in air outside,15206,sulfur,,
2018-08-17 05:00:00+00:00,"Sulphuric, eggs",15221,egg,,
2018-08-17 08:00:00+00:00,Accumulated auto fumes,15110,,,
2018-08-17 12:00:00+00:00,Acrid coal/sulfur.,15218,sulfur,acrid,coal
2018-08-17 13:00:00+00:00,Fish and garbage,15201,,,
2018-08-17 14:00:00+00:00,Acrid sulfur.,15137,acrid,sulfur,
2018-08-17 14:00:00+00:00,"Industrial, rotten eggs",15222,egg,industrial,
2018-08-17 15:00:00+00:00,Smells like cow or horse manure,15213,,,
2018-08-17 19:00:00+00:00,Pupperoni,15219,,,
2018-08-17 19:00:00+00:00,Mill,15104,,,
2018-08-17 21:00:00+00:00,Industrial awful smell,15122,industrial,,
2018-08-18 03:00:00+00:00,"Sulfur smell getting past window air conditioner. Had to shut off and cover up air conditioners. Wind out of SE. Viewing ET plant via Breathe Cam, can see surface inversion set in.  No mixing height.",15218,sulfur,,
2018-08-18 03:00:00+00:00,Sulfur n*sty humid stink,15218,sulfur,,
2018-08-18 04:00:00+00:00,"Cigarette smoke, burning wood",15217,smoke,,
2018-08-18 16:00:00+00:00,Like dirty socks and feet ,15108,,,
2018-08-18 19:00:00+00:00,Burning rubber smell,15235,,,
2018-08-18 23:00:00+00:00,Ozone stench like dirt and sewer gas,15102,gas,,
2018-08-19 00:00:00+00:00,Train diesel fumes and car exhaust,15120,diesel,,
2018-08-19 12:00:00+00:00,"Garbage, garbage, garbage",15233,,,
2018-08-19 13:00:00+00:00,"Rotten eggs, sludge",15233,egg,,
2018-08-20 03:00:00+00:00,Burning plastic or rubber ,15235,,,
2018-08-20 03:00:00+00:00,Sulfur ,15122,sulfur,,
2018-08-20 03:00:00+00:00,Burning wood,15212,,,
2018-08-20 04:00:00+00:00,"Rotten eggs,  garbage",15217,egg,,
2018-08-20 05:00:00+00:00,"Rotten eggs,  gas",15217,egg,gas,
2018-08-20 11:00:00+00:00,Like old wet socks industrial smog,15243,smog,industrial,
2018-08-20 13:00:00+00:00,Stinks like mildew and sweaty feet,15102,,,
2018-08-20 17:00:00+00:00,AGH Helicopter Fuel/Exhaust,15212,,,
2018-08-20 18:00:00+00:00,AGH Helicopter Exhaust/FUEL poison air,15212,,,
2018-08-20 18:00:00+00:00,Helicopter Fuel Exhaust Poison,15212,,,
2018-08-20 21:00:00+00:00,Burning industrial ,15219,industrial,,
2018-08-20 21:00:00+00:00,Metallic odor,15220,,,
2018-08-20 21:00:00+00:00,Exhaust / Train,15233,,,
2018-08-20 23:00:00+00:00,Gasoline,15120,,,
2018-08-21 02:00:00+00:00,Industrial. Acrid. ,15146,acrid,industrial,
2018-08-21 03:00:00+00:00,Helicopter Fumes,15212,,,
2018-08-21 05:00:00+00:00,AGH Helicopter,15212,,,
2018-08-21 05:00:00+00:00,Jet fuel,15212,,,
2018-08-21 11:00:00+00:00,Industrial rotten eggs ,15213,egg,industrial,
2018-08-21 13:00:00+00:00,"Industrial, acrid. ",15217,acrid,industrial,
2018-08-21 17:00:00+00:00,Putrid smell in the air,15217,,,
2018-08-21 19:00:00+00:00,Strong industrial ,15219,industrial,,
2018-08-21 23:00:00+00:00,Rotten egg snell,15206,egg,,
2018-08-22 00:00:00+00:00,Industrial chemical smell ,15044,industrial,chemical,
2018-08-22 01:00:00+00:00,Et steel mill ,15104,,,
2018-08-22 01:00:00+00:00,The steel mill . Edgar Thompson,15104,,,
2018-08-22 13:00:00+00:00,Sulfur ash stink,15102,sulfur,,
2018-08-22 14:00:00+00:00,M&T casting ,15201,,,
2018-08-23 02:00:00+00:00,Burnt rubber/ industrial,15224,industrial,,
2018-08-23 13:00:00+00:00,Bad smell,15232,,,
2018-08-23 17:00:00+00:00,Diesel from trucks,15219,diesel,,
2018-08-23 20:00:00+00:00,Gasoline,15201,,,
2018-08-23 20:00:00+00:00,Unpleasant mineral scent,15129,,,
2018-08-23 21:00:00+00:00,Burnt metallic soot stink,15102,,,
2018-08-23 21:00:00+00:00,M&T casting smell,15201,,,
2018-08-23 21:00:00+00:00,"McConway & Torley, casting",15201,,,
2018-08-24 00:00:00+00:00,Bus and auto fumes,15120,,,
2018-08-24 04:00:00+00:00,Industrial fire; burning coal; rotten eggs,15221,egg,coal,industrial
2018-08-24 04:00:00+00:00,Rotten eggs & *ss,15221,egg,,
2018-08-24 06:00:00+00:00,sulfer,15207,,,
2018-08-24 10:00:00+00:00,Foul air,15232,,,
2018-08-24 10:00:00+00:00,Industrial city,15213,industrial,,
2018-08-24 10:00:00+00:00,Sulfur. Co. Airport reports wind from SSE. PM CO2 & VOCs all high. No air movement here.  Don't see fog here currently.,15218,sulfur,,
2018-08-24 11:00:00+00:00,Industrial metallic ,15025,industrial,,
2018-08-24 11:00:00+00:00,Exhaust fumes,15224,,,
2018-08-24 11:00:00+00:00,Burning and rotten ,15207,,,
2018-08-24 11:00:00+00:00,Industrial and thick,15213,industrial,,
2018-08-24 11:00:00+00:00,Industrial air pollution - rotten eggs,15213,egg,industrial,
2018-08-24 12:00:00+00:00,n*sty disgusting smell! Its like rotten eggs mixed with industrial smoke & waste,15227,egg,smoke,industrial
2018-08-24 12:00:00+00:00,Industrial trash burning rubber ,15213,trash,burning,industrial
2018-08-24 12:00:00+00:00,"Dirty, smoggy air. Seems gritty despite cool chill & calm wind. Weird. Vehicle emissions, chemical odors-plural-undetectable",15212,chemical,,
2018-08-24 12:00:00+00:00,"Industrial, pollution",15222,industrial,,
2018-08-24 12:00:00+00:00,"Industrial, sulfer",15203,industrial,,
2018-08-24 13:00:00+00:00,Disgusting industrial pollution ,15219,industrial,,
2018-08-24 13:00:00+00:00,Mix of traffic and industrial ,15217,industrial,,
2018-08-24 13:00:00+00:00,Sulfuric,15222,,,
2018-08-24 13:00:00+00:00,Coke smelt ,15217,coke,,
2018-08-24 13:00:00+00:00,Plastic,15044,,,
2018-08-24 13:00:00+00:00,"Acrid, sulphuric, thick",15232,acrid,,
2018-08-24 13:00:00+00:00,"Coal, slightly rotten egg",15217,egg,coal,
2018-08-24 13:00:00+00:00,Sour sewer smell ,15213,,,
2018-08-24 13:00:00+00:00,Sulfur stench continues.,15218,sulfur,,
2018-08-24 13:00:00+00:00,Burnt tires,15213,,,
2018-08-24 13:00:00+00:00,Coke ovens,15222,coke,,
2018-08-24 13:00:00+00:00,Coke,15222,coke,,
2018-08-24 13:00:00+00:00,Coke oven,15222,coke,,
2018-08-24 13:00:00+00:00,"Sewage, sulfur",15224,sewage,sulfur,
2018-08-24 14:00:00+00:00,"Sulfur, smoke, Coke plant",15217,smoke,coke,sulfur
2018-08-24 14:00:00+00:00,Sulfur/industry ,15221,sulfur,,
2018-08-24 14:00:00+00:00,Soot,15212,,,
2018-08-24 14:00:00+00:00,Industrial sooty,15206,industrial,,
2018-08-24 14:00:00+00:00,"Industrial, exhaust",15213,industrial,,
2018-08-24 14:00:00+00:00,Like a bog. Dank. ,15217,,,
2018-08-24 14:00:00+00:00,Sulfur and *ss,15217,sulfur,,
2018-08-24 14:00:00+00:00,Intolerable burning sulfur ,15213,burning,sulfur,
2018-08-24 15:00:00+00:00,Horrible industrial smog,15232,smog,industrial,
2018-08-24 16:00:00+00:00,Heavily chemical,15217,chemical,,
2018-08-24 16:00:00+00:00,Chemical,15120,chemical,,
2018-08-24 16:00:00+00:00,Putrid burnt coke stink,15102,coke,,
2018-08-24 16:00:00+00:00,USS CLAIRTON AND OTHER MILLS,15102,,,
2018-08-24 18:00:00+00:00,Smokers,15201,,,
2018-08-24 21:00:00+00:00,Bus and auto exhaust,15120,,,
2018-08-24 22:00:00+00:00,Sulfur dioxide,15133,sulfur,,
2018-08-24 22:00:00+00:00,Industrial sewage,15222,sewage,industrial,
2018-08-25 01:00:00+00:00,Woodsmoke,15243,woodsmoke,,
2018-08-25 03:00:00+00:00,Sulfur like,15203,sulfur,,
2018-08-25 03:00:00+00:00,Coke plant,15227,coke,,
2018-08-25 03:00:00+00:00,"Industrial, rotten sulfur",15210,sulfur,industrial,
2018-08-25 04:00:00+00:00,Sooty,15212,,,
2018-08-25 04:00:00+00:00,Exhaust fumes,15207,,,
2018-08-25 05:00:00+00:00,Industrial same as usual,15207,industrial,,
2018-08-25 12:00:00+00:00,Smoke industrial,15218,smoke,industrial,
2018-08-25 12:00:00+00:00,"Sulfur, industry",15206,sulfur,,
2018-08-25 13:00:00+00:00,Sulfur.  Winds out of SSE.,15218,sulfur,,
2018-08-25 15:00:00+00:00,Industrial chemicals,15025,industrial,chemical,
2018-08-25 17:00:00+00:00,Musky,15215,,,
2018-08-25 18:00:00+00:00,Air had cleared up but now smells like someone is burning trash.,15218,trash,,
2018-08-25 21:00:00+00:00,"Industrial, Exhaust",15217,industrial,,
2018-08-25 21:00:00+00:00,"Industrial,  burning chemicals",15208,industrial,chemical,
2018-08-26 00:00:00+00:00,Outdoors air smells like dirty socks. Why are all the air monitors turned off?,15102,,,
2018-08-26 06:00:00+00:00,"Foul, skunk",15218,,,
2018-08-26 13:00:00+00:00,Sweaty mildew,15213,,,
2018-08-26 18:00:00+00:00,Chemical smokiness,15129,chemical,,
2018-08-26 21:00:00+00:00,"Smokey, acrid ",15217,acrid,,
2018-08-26 21:00:00+00:00,Industrial/tar/sulphuric ,15217,tar,industrial,
2018-08-27 12:00:00+00:00,Paint fumes ,15108,,,
2018-08-27 18:00:00+00:00,Diesel fumes,15120,diesel,,
2018-08-27 21:00:00+00:00,Ozone mixed with heavy sooty burnt trash stink,15102,trash,,
2018-08-27 23:00:00+00:00,Industrial & chemical of unknown origin. Been noted since arrival back home at 12:00. Vehicle emissions throughout the day,15212,industrial,chemical,
2018-08-28 02:00:00+00:00,Air pollution,15146,,,
2018-08-28 11:00:00+00:00,coal & sulphur. Wind out of South.,15218,sulfur,coal,
2018-08-28 11:00:00+00:00,Smells like sulfur ; after fireworks,15232,sulfur,,
2018-08-28 13:00:00+00:00,"Thick smog, dank sand ( damp odor of sand & rotting wood odor, vehicle emissions are also oppressive ",15212,smog,,
2018-08-28 19:00:00+00:00,String sulfur smell,15146,sulfur,,
2018-08-28 19:00:00+00:00,"Dusty, chemical",15102,chemical,,
2018-08-28 19:00:00+00:00,Helicopter Jet Fuel stench,15212,,,
2018-08-28 21:00:00+00:00,Union railroad emissions ,15146,,,
2018-08-29 02:00:00+00:00,Smells like sewage ,15213,sewage,,
2018-08-29 05:00:00+00:00,Cant sleep - rotten eggs,15221,egg,,
2018-08-29 13:00:00+00:00,Horse manure,15212,,,
2018-08-29 13:00:00+00:00,"Thick, exhaust, industrial",15206,industrial,,
2018-08-29 13:00:00+00:00,Suffocating TOXIC metallic woodsmoke mask,15102,woodsmoke,,
2018-08-29 14:00:00+00:00,"It stinks, the air is dirty & stale, this is disgusting ",15212,,,
2018-08-29 23:00:00+00:00,"Mixed.  Some industrial, woodsmoke, sort of oxidized or ozone.",15129,woodsmoke,industrial,
2018-08-30 15:00:00+00:00,Burning Plastic and HEAVY smoke coming from the shredder at Metalico Recycling on Neville Island ,15202,smoke,,
2018-08-30 16:00:00+00:00,Acid in spots.,15218,,,
2018-08-30 17:00:00+00:00,"Acrid, industrial",15201,acrid,industrial,
2018-08-30 19:00:00+00:00,"Sickening sweet, unhealthy odor, chemical of unknown origin, oppressive!",15212,chemical,,
2018-08-31 02:00:00+00:00,"Industrial, almost like diesel fuel",15025,diesel,industrial,
2018-08-31 12:00:00+00:00,Tar like petrochemical smell,15044,tar,,
2018-09-01 00:00:00+00:00,Smell of wood smoke and emissions from wood burning.,15229,smoke,burning,
2018-09-01 03:00:00+00:00,Diesel fumes from trains,15120,diesel,,
2018-09-01 11:00:00+00:00,Industry chemical ,15202,chemical,,
2018-09-01 14:00:00+00:00,Sulfur dioxide,15203,sulfur,,
2018-09-01 14:00:00+00:00,Gas pollution ,15232,gas,,
2018-09-01 15:00:00+00:00,Acrid industrial foul odor.,15217,acrid,industrial,
2018-09-01 15:00:00+00:00,Coke Works,15232,coke,,
2018-09-01 15:00:00+00:00,Chemical! Unhealthy ,15212,chemical,,
2018-09-01 17:00:00+00:00,Horrible industrial smog ,15232,smog,industrial,
2018-09-01 21:00:00+00:00,Heavy sulphuric smell,15104,,,
2018-09-01 23:00:00+00:00,Satanically eggy farts,15221,,,
2018-09-01 23:00:00+00:00,campfire smoke last several hours,15102,smoke,,
2018-09-02 03:00:00+00:00,Rotten eggs n smoke,15218,egg,smoke,
2018-09-02 03:00:00+00:00,Industrial burning,15213,burning,industrial,
2018-09-02 12:00:00+00:00,Acrid coal. Winds out of South.,15218,acrid,coal,
2018-09-02 12:00:00+00:00,Gross!,15214,,,
2018-09-02 13:00:00+00:00,Chemicals ,15110,chemical,,
2018-09-02 14:00:00+00:00,"Dank wet sand-rotted wood-Stench in nose & throat, chest pressure, shortness of breath ",15212,,,
2018-09-02 19:00:00+00:00,Industrial us steel ,15131,industrial,,
2018-09-03 01:00:00+00:00,Burning Trash,15238,trash,,
2018-09-03 01:00:00+00:00,"Thick, heavy burning odor",15217,,,
2018-09-03 02:00:00+00:00,Burnt smell ,15206,,,
2018-09-03 02:00:00+00:00,Industrial!,15143,industrial,,
2018-09-03 10:00:00+00:00,Industrial burning ,15116,burning,industrial,
2018-09-03 10:00:00+00:00,"Industrial, terrible. Almost bitter",15218,industrial,,
2018-09-03 10:00:00+00:00,Chemiclv& industrial stench infiltrated my home,15212,industrial,,
2018-09-03 11:00:00+00:00,"Industrial,  thick and musty",15213,industrial,,
2018-09-03 11:00:00+00:00,"Acrid sulfur. Bad air moved in last night. Winds out of South. PM, CO2 & VOCs all elevated.",15218,acrid,sulfur,
2018-09-03 12:00:00+00:00,Sulphur and smoke starting 3am as usual,15218,smoke,sulfur,
2018-09-03 12:00:00+00:00,Rotton eggs and acrid industrial smell,15206,egg,acrid,industrial
2018-09-03 13:00:00+00:00,"Industrial, sulphuric",15201,industrial,,
2018-09-03 13:00:00+00:00,AGH Helicopter Exhaust ,15212,,,
2018-09-03 14:00:00+00:00,Acrid sulfur plumage. Worst of it seems to be carrying through now. Wind South.,15218,acrid,sulfur,
2018-09-03 15:00:00+00:00,"Stale air, rotten egg",15217,egg,,
2018-09-03 15:00:00+00:00,Skunk,15216,,,
2018-09-03 15:00:00+00:00,Burnt tires? Sulphur,15218,sulfur,,
2018-09-04 00:00:00+00:00,Rotten eggs ,15101,egg,,
2018-09-04 02:00:00+00:00,Terrible wood or fireplace ,15216,,,
2018-09-04 02:00:00+00:00,"Burning leaves, pot",15223,,,
2018-09-04 11:00:00+00:00,Wook smoke and industrial ,15243,smoke,industrial,
2018-09-04 11:00:00+00:00,Paint fumes,15216,,,
2018-09-04 12:00:00+00:00,"Acrid, stinging, thick",15232,acrid,,
2018-09-04 12:00:00+00:00,rotten eggs or raw sewage smell,15210,egg,sewage,
